,reviewId,content,score,sentiment
26,5a7de6d0-280f-4d84-88a6-4773a69af795,"Really amazing browser but please implement Android's edge to edge rendering model. Even on a Pixel device, Chrome looks ugly because of the black bar rendered below the gesture navigation pill. It's sad that one of the most prominent Android apps and one of the greatest browsers on Android doesn't have support for edge to edge. Please implement this and while you're at it, make edge to edge the default behaviour in Android Studio rather than manual making an app go edge to edge.",1,negative
27,cd3713bf-8748-45fd-b75d-358538def8ff,Reduce the font size less than 50% in accessibility function,5,negative
28,e395dd03-3ea0-4aa4-970d-078fca4d48de,"Mmmmm, I've never had issues with chrome before, but right now I somehow can't download images off Google anymore? Whenever I long press on an image it automatically copies the first word in the caption and shows the definition under the image? I don't have the options to copy the link address or download an image... Etc.",4,negative
29,68f6fe9f-be4b-4b7c-89ee-3ea6781a3908,"The back button has recently stopped working as expected, making navigating back from whence you came tedious and frustrating. Still the best option in my opinion for fluid browsing between mobile and desktop, but man, do I wish it wasn't because basic navigation should NEVER be an issue.",3,negative
30,5fd5c39f-f6a4-4bdd-a3ca-72f8d3e048f4,"After update, chrome is not showing any color on any mode, I have tried for light and dark mode and also have checked my phone's accessibility",1,negative
31,73f06e5a-8c75-4a5b-9023-a352e708a2fe,Easy to use and always easily and readily available for ANY/EVERYTHING i need!! Thanks GOOGLE/CHROME! for being an awesome browser lol After a little while of actually using the google/chrome search engine app my opinion/views have drastically changed! Half the time of using it I'll be blind sided by an error message not letting me move onto next page forSECURITY reason of some sorts. I'm unable to correct this problem so about to uninstall it😒..p..,5,negative
32,3bfac1ed-62ff-40f3-aae4-6d13f125f727,Tab grouping suddenly disabled itself :( EDIT: an accessibility setting had toggled itself on automatically. Resolved this and tabs are back to normal again :),4,negative
33,63259231-5b4a-4f56-8558-0792ea8f0026,"I really love chrome but this new ""drag from top and press back button"" appears for ten seconds which destroys the mood of the video I try to watch, previous versions were fine since it showed on top and didn't interfere with subtitles. Really upset that I am permanently required to move to firefox since the one over there appears for two seconds only.",1,negative
34,f55760bc-a282-4008-93aa-510175526e1d,"To make this better / inclusive especially for those on Data plans as Not everyone has WiFi. *These should be Off as default settings *Recent popular search, *Auto play videos. These should be ON as Default *Stonger Security *Stop all online Popups, * Stop block all Adverts on webpages. Other than these above it's ok 3 🔯🌟 for now.",3,negative
35,0769a84a-8887-42d2-8cf8-0b92bdc2cd27,"Add image blocking option in webpages and also add bottom navigation panel within 1 month, or I'm disabling this app(I wish i could uninstall it, but they kept no option to do so)",1,negative
36,b767668e-ce04-4a3c-be8c-73777cbfc790,"Autoplay ads and videos are data THEFT! many people have limited data plans, and can't afford to stream every little thing a webpage has on it. Why is there no easily accessible option to disable autoplay? If the plan is remove the option entirely, tell me now so I remove chrome from my device permanently, please!",1,negative
37,c5289e21-195c-4f96-be7a-e701b5b6ee38,"Fast,effecient and easy accessible",5,positive
38,d927da04-d9c3-476d-9371-544b86655d7c,"If only you could disable the spectacularly annoying pull-down-to-refresh function. Seriously, who the heck is refreshing the page so often that they need s shortcut for it? As if the refresh button in the navigation bar is so hard to get to. This feature is only useful to a small number of users while annoying ALL others. How did this make it past research?",4,negative
39,29461922-6a41-487f-b3a1-9e761e51312c,The accessibility for me,5,positive
40,9a3e6e93-4b60-447f-939d-795d31526f06,"The fact that front, and back, navigation arrow is not present can sometimes be frustrating, please if you can create saving for offline, it would ease work and assignments... But chrome! You're still the best.. no search app is like it...",5,positive
41,a589d851-b965-4fa4-bb04-97c441a9cf5b,When i go to messenger i struggle to send files because its not accessible. Plus the convo is like supper thin.please fix,1,negative
42,43dcb054-b31c-4e2c-8425-4af757cd5fd7,"Why did Chrome suddenly change up the tab layout? No more tab grouping, just one long list of open tabs. No ease of navigation.",1,negative
43,75cbf951-f619-4696-8d10-c49721816505,"Beautiful and easy navigation, perfect search engine",5,positive
44,07b65125-9ed4-47b4-8300-96a5e3cc4bc5,While going thru the Google stories the caption after a few stories goes out. Pain in the backside,3,negative
45,5b5d92bf-ac23-45ce-9e0e-c33dc91ee2ce,Chrome is d best browser ever becz it's advantage to d phone mail which it make things easy for d user concerning internet navigation.,4,positive
46,bda45b55-8947-4994-98ed-d76902ecd623,It's one of the fastest browser. I only have one issue though; no dark mode feature (for web pages). Navigation could be better.,3,negative
47,40698603-b676-4fd5-95fd-37cc4f6d3a1c,Google Chrome looks up websites that regular Google will not let you see very useful app to use very easy navigation,5,positive
48,c0dc198c-3041-408a-bad9-1218083a0818,"Download speed is low, gets stuck even with good internet. Groups are buggy, back navigation doesn't work properly.",2,negative
49,126db3e2-a2cb-46ec-adf0-16a245a2736a,I hope delegating this app might get rid of accessible,1,negative
50,90a3e162-a016-4e7e-bedb-08aafcfec79b,Easiest navigation app ever.,5,positive
51,120e2dbd-1a3c-47e9-a02d-f101f3102878,Easily accessible & easy to use,4,positive
52,733314ae-0b4b-4899-9d3f-89a02b51e885,Search for the blind to use relatively easy for the blind to use,5,positive
53,7147d8b6-4a0f-46f4-8d9b-0b093da70fae,"Bookmarks should be readily accessible, not 3+ clicks away. 2023 UPDATE: Please go back to tabs displayed as tiles, or at least allow me to use the go back navigation if I don't want to choose a tab.",1,negative
54,d31ce4f7-8ced-4096-a3ef-563c6753f9c2,It's help for me as sticks in hand of a blind person..... Its showing any time your connection is not private... Brrrua😟,3,negative
55,86064553-c229-4ce2-991e-eebca83e5272,"Lacks appearance customisation options. No inbuilt vpn. No option to totally remove news/discover for a clean homepage. No way to turn off dials of News, Recipe, Music etc (no idea what are they and who opted to add them to my app's homepage). No option to remove recent sites shortcuts. Awkward placement of gesture control triggers (makes it difficult to use gestures, as most phones are above 6""). No ad blocker. No safety features against crypto mining.",1,negative
56,aff66809-4525-4203-8f27-7ac20df58278,Awesome browser...well display and inclusive of website details,5,positive
57,535d47f6-b2a5-483d-afa9-6326a0fee68c,Easy navigation format,5,positive
58,8a9904db-2a18-4eb9-8552-d088767ae193,"My account stays compromised because Google teaches people how to hack, gives them the programs to hack and turns a blind eye when they do hack. So much for ethics.",2,positive
59,2f9602d9-df09-4795-804a-6daad40b147d,Why are my tabs suddenly in a list rather than grid???? Edit found simplified view for open tabs within accessibility settings was somehow checked.,4,negative
60,e4d3130f-698b-4686-b54e-508272c7beb1,Crome beats anything out there . Especially my site and anything Samsung.. Worst there is them to . will steal u blind . Crome doesnt do that .,5,negative
61,a13cb112-7280-4833-ab75-fd9e4588c57f,Great experience helps a lot especially in navigation,5,positive
62,2870cab1-32e2-4706-89df-fdc04edbd035,Good navigation,5,positive
63,d3c50027-610c-4eb8-a319-8dd3fd7d1f3f,Helpfully and accessible faster for all function.,5,positive
64,a942d0ca-f66f-490c-ac3d-6fad1601279e,"Tab groups should be colorizable and namable as in desktop version same also the theme option should contain a color picker. We're in 2022 and we can't even choose color of a browser (don't let me even start on how they've ripped colors from Android version accessible to my device, those geniuses probably think everyone wants to look the same).",4,negative
65,862d8fd5-3ade-4d28-bc0c-8e69d19858dd,Why Google? Everything was fine but then you put a confirmation of adding a bookmark over the tabs navigation. And the pop up take sooooo long to go away! So dumb and annoying.,2,negative
66,c6a58895-0c57-41d0-8135-a951861b62b3,"In the latest update, the 'long press 'back' navigation button' to see the browsing history of that particular tab and easily go back to 'New Tab' is missing. Please bring it back .. it's nearly difficult to close tabs in Chrome without deleting the tab. Formerly, the back button long press had taken the user to any path the tab had opened and upto New tab option..",4,negative
67,65a301c8-9695-4e0a-b993-c91aa03c655e,"It is so bad and super boring. Please change the ui, make it more humane for smartphone user. Put the search bar and option on bottom, so it will more accessible.",1,negative
68,cf231442-34f5-429d-bb61-ce96cd9e1504,"Bizarrely, there seems to be no back and forward navigation buttons on Android, it's perplexing. Google search engine is still the most accurate, forced top page ads notwithstanding.",3,negative
69,4be16f5a-84ce-45ef-8c0e-8170ee981046,The accessibility isn't working. ie; you can't change the font size in the browser. Can you do something about it?,4,negative
70,d6edf5b0-7c96-4472-996c-7888596d9174,Camera not accessible even after granting permission. I'm disappointed!,1,negative
71,2396fb0c-5be3-43da-9862-8f523a7a6ea8,Let me use chrome.its accessible,4,negative
72,6e96b52c-8a6c-4eef-be0f-0639fc56e976,A browser without forward back website navigation,3,negative
73,f33a03a1-3210-42ca-a1b1-fb275dd89ba1,"Chrome is great at syncing you between devices and everythong that a browser can be with a Google account. But boy about that... I'm going blind and the amazing thing is to force dark theme in all websites... Shame you got to search for this. Dark theme/mode can be activated by: 1. Type into address bar Chrome://flags hit enter 2. Search for ""dark"" hit enter 3. Turn the force dark theme setting to ""Active"" 4. Navigate to Settings-Theme-Dark and activate the setting below ""Dark""",3,negative
74,9018224d-f894-4aff-9513-21249c9a59ab,Bookmark star at the top was much quicker. Bookmark navigation is not as smooth with new update either.,3,negative
75,e143df10-5fce-462e-a608-4dfe4ccc25da,"I love this app except for group tabs. After I disabled group tabs, the next update recreated them and with a vision handicap group tabs are a nightmare. When someone has the setting for them disabled, that should be honored in subsequent updates. Another annoying thing that happens when Google Chrome updates is that it removes site icons that I added to my home screen. Yes, I can readd them, but I shouldn't have to.",4,positive
76,89312ad5-c8cc-47db-b749-9923c01a27bc,"Bugs being fixed, some useful features - removed, acts weird when detecting any accessibility (turns on unnecessary settings)",3,negative
77,8ebe2e4c-0e07-4cce-b235-f5ac051fb090,No caption needed,5,negative
78,25d164f0-ea93-4e12-a35e-a46d327aad3a,"In the Chrome urls, every time I open up the Bluetooth internals the app shuts down. Also am unable change the API accessibility in Chrome. Arbitration??",2,negative
79,97786ab1-36f2-4d55-b4cd-8834f21be1a7,I've turned on gestures for navigation on my phone. On some sites when I press back it don't navigate me to the previous page. I have tried to press the back button several times but nothing happens. Please fix this.,1,negative
80,dd763214-11e4-42e0-a67c-7a54a0283506,"This used to be 5 star and it's gone down. a) passwords not automatically updated any more when you change them b) the new back / forward navigation is HORRIBLE. If you're swiping through the shopping strip it suddenly thinks youyswiping backwards. Then there's no way to get back to where you were easily. Hate it, hate it, hate it. I'm not normally such a luddite, but please Google - fix this!!",2,negative
81,43545869-7f4d-4de4-a382-b3776e5698fd,There is always a caption after I've done something on the phone and will stay posted for quite awhile what app is this so I can take it of it s so annoying. Thank you Regina,4,positive
82,e42a3be6-3211-4363-bfcf-82bd8121c886,Navigation is impossible,1,negative
83,1e1c0ff8-c293-4622-b504-e1695b42b855,The great navigation i use this from long time but now i have a problem of Adblocker i need help please,5,positive
84,e52b07e1-ba75-41fd-988f-e64007f6d3de,Speed secured and accessible,4,positive
85,06721dd0-5b84-4ffe-90bc-9e12e042d66d,"Well done Google. Chrome works best. Reliable, E-Z navigation, Fast, and User Friendly. Keep up the great effort in ruling the world. Count me in as ""A Friend of Google"" when the chips finally fall. David Gallardo and Family.",5,positive
86,cc95952a-ecb3-4886-8d96-ca37b7552592,It would be nice if you guys added a feature where the address bar is at the bottom so it's easily accessible for more than 5.9 screen inch users,3,negative
87,f4bb08fb-b88b-4f24-84c9-1dddc59f5643,With bigger phones these days their should be a bottom navigation bar with home button tabs and three dots for settings with convenience.,1,positive
88,9c3892e2-3124-44e0-b9e7-0ddae18fbf5b,"Please developers, add more dark mode settings and/or facility of using add-ons to assist visually impaired. I would love to award this app 5 stars.",3,negative
89,63a29f4e-53ac-4598-82b7-c2ad2f35dcb5,Needs a update bad!!! Home page works fine and whenever I go to a site it freezes up and won't let me do anything. Plus y'all changing the bookmark layout also so a blind man could see it being way too big just sucks. Please fix or change back.,1,negative
90,a6643fcd-dc2a-4a35-9da2-2e3f798ab61e,I like it. But PLEASE add the delete button for history I'm litterally using android so it will be a 5 star rating :) pls add back pls Edit: oh already? Oof im blind,5,positive
91,51efcb7a-3c5e-491b-8c72-fe5a6382a933,"Please change back where the book mark button was I don't like having to scroll to find where my book mark button is, it should be quick and easily accessible.",3,negative
92,2b4ae79a-6bcc-456c-b7e2-7158e2bcda00,Accessibility,5,positive
93,fbe4fcf1-5c62-48d9-9620-e82572a95db3,"I have ever used this app ,now and before of month navigation have not opend and this app not work as useful rwquired",1,negative
94,8615283a-c8ef-41de-84a3-4f94167d6d52,This update is worst I have ever used.. ye sync hi nhi kr raha hai.. book marks pe... Koi ek website kholne pr unstable ho ja raha hai .. govt. Website pe to blind ho ja raha hai . Url to bar bar bdlte hai. .. safety issues ho rhe hai bhaiyon be safe ..,1,positive
95,ee316ef2-6dd1-433c-a42a-a36c7d34e142,Please make it more accessible.,5,positive
96,10eccecc-0d5d-4c05-9977-09e2fa999c88,BOOKS-A-MILLION'S ACCESSIBILITY GOAL Books-A-Million's,4,positive
97,02d90cb4-ec9f-4657-b8d5-8a0e53502cc0,User friendly Instant answers ALL INCLUSIVE Supportive Judgement & bias free web surfing (all ages) Takes & gives fundamental values Ethically & mortally challenged....etc. LGBTQLMNOP Loves you Keep up the stellar work,5,negative
98,41131f5f-b45c-44b1-b9e3-14b66318b343,Clicking on the map in your search results doesn't open the Maps app (or any navigation app),1,negative
99,350644e9-d769-4dbe-8d51-3d4de0993f76,"This app is now dangerous to me. Chrome has used more than 3 GB this month. Background data is off and I close apps I'm not using pretty quickly. I don't have an unlimited data plan and it's used every bit of what I have. No GPS, no navigation, no internet, nothing to help me if I need it. I can't afford an unlimited plan. I can't uninstall it. Good luck everyone, this app is a disaster.",1,negative
100,1e5aab80-24c3-44b1-af07-cc683a037acc,As a blind person I am facing many difficulties whenever I use Chrom whenever I entered a website I can't access easily if I want to fill a document are apply anything for website I can't read the captions with TalkBack. So I kindly requested to you please fix the problem as soon as possible,3,negative
101,eb6faa12-8ed2-46c9-ab74-2a93b9c57a7a,This app is good please add Hindi subtitles to watch English movies to website,5,positive
102,5e0efae8-cafe-4d23-b344-473868c99dc9,"Why did you move the bookmark button? It was perfectly accessible where it was before, and I promise that people bookmark a page more than they download it. No one downloads a webpage.",3,negative
103,7131ca2f-2b3d-41a9-8a1c-024c77b8584d,I can not uploaded youtube channel srtfile subtitles but really greet app but I can face problem please slove,1,positive
104,68efbfc9-1e25-44e0-bd38-7a10d4eba5b3,So there was this blind man right ..hold up he jus walk-in down the road he see a pair of girls and says..MORNIN LADIEZ..so I said a colt 45 and 2 zig zagz...baby that's all we need...we can go to the park ..after dark ..smoke that tumbleweed as the marijuana burns we can take our turns ..singin them dirty rap song,3,positive
105,98c81c62-c314-4f87-8822-b30e9108fb4b,"Deaf and hard working on a map,",5,negative
106,e0e46f38-a897-449a-9187-c21cc34a03ff,"I love the cathe features, is more efficient, I can go back to view visited pages without internet. Please introduce customised Speed Dial, Bookmarks and History accessible from the homepage for easy browsing. Fellow great browsers like Firefox have it.",5,positive
107,c6d5f1d2-5597-44f1-8f21-83b72b6ef606,"Most recent update has changed my ""tab select"" page, making it much less accessible. I no longer have page previews in tiles. I now have a text list, which is a big problem for certain disabilities. Bring back my tiles please?!!!! Update: I now see that tapping links no longer open to new tabs, including on sites where that was the normal behavior until just a few days ago and continues to do so on other devices. Clearly a result of this update.",3,negative
108,ed9fc18f-1e03-4327-adf0-4596b0db0682,"I think there's 3 things that make a good mobile browser. 1) Does it do the basics? YES! They all do. It surfs the internet well. 2) Does it sync well with the desktop version? YES! No problems there, and 3) ... and this is the most important one, so important in fact, it overrides the other 2... is the browser's navigation any good? Nope, it's very poor. A single button at the top of the page, far from my thumb's resting position does almost everything and there's no way to customise anything.",2,negative
109,0d173044-71b4-4115-8126-e51d61767c52,"Chrome was great you could organize your tabs and see them in a window. Long tab to open images and find tabs easily by going over them but no we couldn't have that so Google decided to make the UI disgusting, make it impossible to group tabs, remove accessibility options, and REMOVE HOLD TABS. WHY?! BRING IT BACK.",5,negative
110,1deab6e7-e76d-4577-94af-db3ead742504,"Chrome is accessable and easy to use on my braille note touch. It is also easy to use on my braille sense 6. This makes it a good choice for users who are blind or have low vision. Overall, I highly recommend chrome for all users as it helps you get the job done faster than some of the more popular browsers out there.",5,positive
111,6eabf640-0c30-4832-978b-2ea619057f40,I really don't understand the decision to make 90% of the screen white. It's horrible. I can't easily if I'm selecting tabs or not because there isn't any contrast. Please give back the black background on the tab selection view.,5,negative
112,5a6a412f-70b8-4b9a-a5e9-9bed9b9c902e,Assumed everything was broken because an accessibility switch was flipped due to an update. No clue how that gets past QA.,3,negative
113,8c37800e-8565-4e7b-bbb2-37161da75b8e,Navigation bar should be in bottom of the screen!!,4,negative
114,9014d0c6-f62e-4440-8170-94fe29509ceb,"Why there is no freaking Navigating Between pages ..??🤬🤬🤬...why navigation supports betwen tabs instead of pages ,that it was used to ve in older times ..like Internet explorer era",3,negative
115,14cb5bc5-a85d-49c6-a8c4-c74dbd5f33ad,"With phones getting bigger, bring back duet, the bottom navigation bar)",2,negative
116,2f4f5219-58b3-4fee-9e41-1ce69addfe79,Why in the world is the open in the same tab function gone it made the navigation so much easier and also why is it always asking me to open it in chrome even though i have saved Google as my default app.Now it isn't even letting me set normal Google as the default,3,negative
117,4e14d257-83b1-4f59-9346-7adf1834a746,Why move the tabs bar to be one list? Please revert back to the old style of the app where the tabs that where opened where easily accessible on the bottom of the screen as you have destroyed the app for me and rendered it useless,1,negative
118,87ec5577-e104-4083-9271-4411ad1f39ed,Why no option for bottom navigation bar. Mozilla firefox is better than chrome with bottom navigation bar.,2,negative
119,31a01edd-2741-4ec3-a2c3-74992f0b3c78,I hate this browser so much. They recently broke the home page setting and now FORCE every new tab to open the Google Chrome start page. They also messed up the accessibility text-size setting.,1,negative
120,55940b8d-06dd-41ff-874a-ea9e6bead565,"Hey, change your tab switcher style back to old style where the tab float over another! I don't need this ugly grid style! And changing it thru flags didn't work. Also why changing the tab switcher gesture from 'swipe down' to 'swipe up&down'? Don't make it harder!",2,negative
121,6c5ebae9-3e53-496e-a92d-756134f09a00,"The latest update just killed Chrome, I don't like it at all, the open tabs section is just horrible, please revert back to the previous build, be consistent with the app, you ought to make subtle overhauls over a period of time to achieve a grand UI change. The update makes it very hard to get used to and also navigation is challenging.",4,negative
122,380ed7f6-3eb5-4e26-b7a0-ab805a9e6324,"Very nice browser, fast and loaded with much needed tools for easy navigation.",5,positive
123,9cc55261-88b2-48a4-894f-11438704ddf7,Good ! proofs with exact history makes clarification and trusted site. Freely accessible for wide collection of info.,5,negative
124,2249109c-9dfa-473f-8358-92a44293c845,"Good day, please I have issue downloading subtitles for months now, like Korean, Chinese or Japanese movies pls wats d issue?",5,positive
125,68a0a296-ec3a-42b1-8f1b-cecb1ec2a49f,It is a very fast and fast accessible fully secure browser And automatically goes into light mode while saving mobile data,5,negative
126,9a79608a-8cc0-4752-8ab1-28329a34e50a,High contrast extension Support this app,5,positive
127,54a6c35b-5ec6-4ea7-b580-2d7a6506ffb0,not good for me because have taken over all email accounts leaving i have a bill in my name for Verizon i did not make $3000 went to Verizon the rep told it was charges to me but bill is still there making a bad credit reference the credit beuras are all crooked as well these thieves have robbed me blind i am disabledwith very limited mobility and tolerance regarding bill created by others i can go to these cell phones places as often as i need to these ID Theft People knows this they so stealin,2,negative
128,7dbe06eb-0178-4e53-ac2e-bdbcf1899e65,I hate chrome it keeps open adds and keeps making my phone die.I have to cut off my notifications a thousand times a day.I do not use it and it still send me a million notifications every day I deleted and still does same thing I cut it's permission off and still does what it wants to I'm sick of all the notifications and my phone being dead from all the vibration and dings and making my light come on I have tried everything.,1,negative
129,34faf623-54a3-4b05-b7a4-326058bdcb02,Easy and accessible,5,positive
130,3587c324-b682-40c2-9ab6-f572e14def9e,"tab groups are more annoying than useful. clutters up with tabs pretty fast and the touch navigation is not good. has a nasty habit of reloading the last tab on startup. if connection is bad you have to close the tab or open a new one or it will reload and delete whatever you typed in the search/address bar. it hates non-play store adblockers with a passion, outright denying the download and hiding the links. so I installed Firefox.",2,negative
131,d9b6eeb7-de60-4340-8a3b-464ad3a10831,"Best browser in the 🌎 until you need another one for security, accessibility, accuracy, or control of internal errors.",4,negative
132,7a79dddb-f0bc-4009-83d8-9cdcab02bca3,Accessible,5,negative
133,3322b56e-e101-408f-90ad-e871665f18b9,"I am on disability, not seeing too good see",5,negative
134,9f0282ce-ceed-49dc-bf52-8f56684dd783,Accessible!,5,negative
135,969a9c4b-0856-4cb6-9a37-f3b192024b5d,Overall nice navigation system,4,positive
136,f44e2d2b-4fd8-4e3b-8d68-c7d9aabef6c6,So fast internet conn.and accessible.,5,positive
137,f0d47176-7943-422c-b65d-d1414277cba8,"Great experience but the ""+"" for ""new tab"" should always be accessible and not enter changing with the ""settings"" one, it would also be better if the swipe down from the top for all tabs would work even if the keyboard is active.",4,positive
138,1bac836a-2613-46f0-9548-9668f2cbedd8,It shows me 'No internet connection' in the top bar while I am connected to the internet and websites are being accessible from the same browser without any problem but still it shows No internet connection.,1,negative
139,1e955f0c-f157-4fdd-ad32-487ea78b6278,"Dark mode worsened after update, high contrast white lines and text ruining dark mode experience after latest update. Pls fix.",2,negative
140,5aa29968-ec21-4b30-9773-94cbaed8bfef,"It isn't always as stable as described. Everytime I tried to bring this app up-to-date, it begins to be difficult of use and searching anything wouldn't be accessible. I do hope this is taken to mind and would be fixed soon.",1,negative
141,342859a9-0031-40c2-af57-5416868afceb,Overall probably one of the best browsers out there for just browsing the web even on older devices it tends to run smoothly but feels kinda slow sometimes I have witnessed this browser progress alot through the years security probably has gotten way better but something about it seems like alot on the phone I think it's just awkward navigation,4,negative
142,02a516a8-d466-4979-be4f-aed8ff19f197,Done with Chrome it has become an abomination. Group tabs everyone hates it I don't want it why can't I remove it. No gesture navigation. Finally moved to Microsoft Edge and LOVE IT. Also MOVING TO IOS. CANT STAND GOOGLE ANYMORE. Really annoying how you are removing features like gestures and now discover news feeds can't swipe. Always useful features are removed to give people are hard time. There are hundreds of articles online on removing new features or bringing back old features. WHY?,1,negative
143,d3792515-8101-49af-84ba-34d655e10dde,"How to enable list view for tabs. It is very useful. Update, I got a reply from support once it was enabled, but soon it was removed. It is still not in accessibility setting yet. Just wanna say it is a basic setting firefox.",2,negative
144,cdb86b00-3d2c-4091-bb72-33ed7c9b0b81,Navigation UX is confusing and it doesn't even support profiles or ad block. What a trash app,1,negative
