,reviewId,content,score,sentiment
15,16bb6f4a-7a37-434f-b0bb-7681f17e66ed,"Great STUFF . tubi for keeping Us, me informed on the earth's state, I feel affected by fourth world conditions, I live in New Zealand & I'm so thankful to God for what we have here. If everybody gave a $1. WE COULD RAISE BILLIONs $ a year or more towards healthier LIVING conditions It's our duty to God & fellow humans. It's so shocking that fourth world conditions are allowed to happen😱😱 . IT'S NOT RIGHT THAT THE JUSTICE SYSTEM TURNS a BLIND EYE God says the earth belongs to the poor as well",5,positive
16,1cc376c3-bcdd-466f-94ed-d7f9c947282a,Great app. I don't mind the ads at all as long as it remains accessible.,5,negative
17,d4e01e22-f06b-4473-b2ce-abd79548a7b2,Please make it possible to add external subtitles from the mobile memory and also make it possible to choose the quality of the stream. Thankful,3,positive
18,63a4054b-c9f8-4b85-ac20-d6ca9f20458f,"I would have given Tubi 4.5 or 5 stars because it's the best free movies app hands down, thousands of great movies and television shows, separate categories for many Generes to choose from, all inclusive, even live streams, news, sports even documentary's, but no 5 star from me because too many horror and grotesque movies, that's my review",3,negative
19,2b0bf032-c006-4066-a833-cd00fd7ee39a,"Tubi is a breath of fresh air. It's a great diverse selection of movies of all genres, from action to comedy. I have been able to find something new or old classic movie. the app is easy to navigate and the app screen layout is simple but packed with useful features and navigation ques...thanks VERIZON TUBI",5,positive
20,c441a70e-3ce1-45dc-9383-678e6db0e50d,"Phenomenal. One of the best TV movie apps I've ever used. Yeah it's got a commercial here and there, but the way they lay it out you don't even notice. I recommend this app to everyone I talk to you about entertainment. They have movies I have been unable to find anywhere else. They have a variety of foreign films. That they offer in multiple different ways. You can watch it with dubbing, and subtitles. And multiple different languages. Long story short I love this app.",5,positive
21,c748a35c-3d86-4749-9760-c4ac183c6634,Most of the cartoons don't have caption Heartless company on this app I reported ones before you guy said will work it but nopes lies I am on gonna try to report this soon to higher people who made these cartoons,2,negative
22,cfe04b2c-abed-4204-90a6-2691c42058f4,"Hello and don't be tired. Please make it possible to open movies with other programs. For example, with mi video or Mx player, etc., with this method, you can download the subtitles of your country and make the movie meaningful. Or an online translator or subtitle option should be applied in the program so that the language translation of any country can be downloaded online. Thanks",4,negative
23,fda584bd-81db-4c05-ba9f-5148d0c94bd9,Great selection of movies. Excellent video quality and sound. Closed Captioning available. Love TUBI,5,positive
24,eca15793-633c-47db-8261-8f80a624d4e0,Love watching movie I loved it please please please let me use data of this.. thanks merry Xmas from kayleen Matthews deaf 47years old single mum live in maroubra for five years now..,5,positive
25,0b8a1234-35d8-4928-8051-c02571330c51,No subtitles for foreign speaking lines on John Wick. Makes the movie unwatchable,2,negative
26,c2c7cccd-82b2-4b1a-9bf4-c4f759d18576,Good show and easy accessibility,5,positive
27,a6104f57-a8d6-4c00-8055-965a6c09a912,Great free app Close caption is way too small,4,positive
28,28479e7b-008e-4b32-b10b-7c8f9f6d7409,"TUBI has new and old movies and with good selection of popular TV programs. I am a new fan of Korean dramas, they have unpredictable story lines, of coarse you have to get us to reading the subtitles, that, you can adapt to in time. It seems there are fewer ads to interrupt now on Tubi , Hoorah! Plus Tubi is free!",5,positive
29,b51f6ec4-43d0-4b0b-b120-de51a7e04e33,Love tudi has a lot of Gordon Ramsay show just wish they could add law and order serries and criminal Minds sorry I have a Learning disability spelling is very hard to do,5,positive
30,bb14dc12-c54b-4950-ae19-dd5cb7d47aa3,I like the app except I am registered blind and I wish you would have descriptive video on your streaming program. Because there is no descriptive video it limits the things I can watch.,4,negative
31,e3844b5f-8755-41d0-a860-1dcb04f9c792,"I'm having a great time watching movies it's been almost 2 years with being able to watch movies or shows. Thank you so very much for the opportunity to bee apart of the Tubi family, 😂. I just ordered the screen magnifier for my phone so it will seem like I'm actually watching it on 12 inch tv. My granddaughter also enjoys watch Tubi shows. I will let all my friends and family and my Facebook friends know how wonderful Tubi is and make sure they download it asap. Again ty, have a blessed day.",5,positive
32,b2b80b3a-acb5-41cc-801e-033764116be7,Yesterday closed caption appeared on my screen on tubi I already checked my tv settings an its fine It appears to be a tubi issue Please fix this problem I love tubi so much😁😁😁,3,positive
33,b2682c6f-848a-449f-91ea-dea0de449a38,I don't like closed captioning,5,negative
34,a5682acb-e9c0-423e-9e13-ec959526ef34,"Tubing has allowed me to see shows from the early 60s and revealed to me just how good some of them were me Rte 66, especially the episodes with George Maharis, Yancy Derringer with Jock Mahoney (he did all his own stunts!), The Prisoner with Patrick McGoohan. Movies? Great selection and even foreign films in French, Russian, German. Spanish, HIndi, Chinese and Japanese. Subtitles are available. Saves me from running to the library for DVDs!",5,positive
35,c20d6395-8225-4d84-a931-4ae1d5093798,Hundreds of cartoons not easily accessible in my region are here for me to enjoy for free. Lots of great movies and shows too!,5,positive
36,89237541-fdeb-41e1-8641-c31fabeda9a5,"As usual I was a little put off by the thought of ads, but the ads are about every 20 minutes. Last less than a minute. Not those loud irritating ads. There is a nice selection of programing. Very organized with what you are watching and what might appeal. Easy navigation. It is Free and it is outstanding. Better than some paid apps.",5,negative
37,37056cb0-b549-4e98-9970-fe681025153a,I gave 4/5 because there's no options for changing audio and subtitles. Everything else is good.,4,negative
38,34982e04-4dd8-4cc0-b943-bc76e8f58841,"I'm going to give this app 4 stars. You might want to put the complete episodes of some animes,and think about adding the Arabic subtitles to the movies,tv shows and anime. The app should add the option of choosing the quality you want to watch like 360,720and 1080.",4,positive
39,b6dbfafe-1d49-4507-8796-b0a118898351,"This app tends to be better than apps that can only be accessible through a monthly payment. I have had Netflix, Hulu, and many movie channels; still Tubi is superior!!",5,negative
40,ff2d5fb9-83f0-4978-b9b7-4c07c2060d68,Tubi offers all the excitement you need . Since I still have to watch all the commercials it is a lot like watching regular TV but it is free. Being on disability and low budget that really helps thank you. Thank TUBI,4,positive
41,bc0429f8-f054-4dbf-b894-277ed4ab1e55,"Your APP isn't designed to be user-friendly. It doesn't display in both the PORTRAIT, and LANDSCAPE MODES. What's the reason you can't strive to make / create fully functional, and ACCESSIBILITY compatible APPs, and make them work well for the user as noted in both the PORTRAIT, and the LANDSCAPE-MODES plus other improvements that would make them even more useful, and User-friendly",1,positive
42,4cb9f23c-67e8-4ad8-b892-c94c1a84f63a,I use it daily. I find movies I here that I fing nowhere else. There are many I knew nothing about and many foreign titles with English subtitles. The movies are not all great but I have found only a few that were a waste of my time. The adds repeat often but are not overwhelming. I especially like Tubi suggesting movies I might also like when chosing one and streaming similar movies as one ends.,4,negative
43,96c91f5f-6ee1-4bcf-8d35-14c0ba6e255e,It won't play black screen but caption works I can't see the picture only 🔊,1,positive
44,738b78f3-c7f9-4f10-be13-7e57e179653d,"Watched a documentary. It had commercials, but not deaf and worth having the app.",5,positive
45,2dac0953-9e3b-420c-a9db-634931b52471,Excellent! Great plentiful selection if you know what to look for. Functionality is flawless too. Has a data saver option. EN subtitles on many titles.,5,positive
46,17bf301a-0e67-4f36-b7a0-e68145f559af,Great selection and super easy navigation! I've been recommending to friends!,5,positive
47,cd1d39ab-9040-493d-a9c7-2f20f3656fde,Just when I think something cannot be more idiotically engineered an ap like Tubi comes along. Featuring movies with 2 or 3 languages spoken and ZERO subtitles so you cannot understand a word of it. Even with English captions turned on. What frigging genius! Zero out of 5 stars for pure Stupidity!,1,negative
48,7e2cab83-6396-460d-a41c-790eae4f4ede,Cannot show subtitles correctly.,3,negative
49,f59e3069-f53a-4aab-87e0-8396c819ee23,I'm trying to watch the show one punch man it's an anime and the subtitles are terrible off and missing please look into it and fix the subtitles,3,negative
50,96188c22-1cfe-4ae4-9c55-010fe044aa27,I am in to cosmic horror movies and wanted to watch cabin in the woods. And i found it was free on this app. But it was in spanish and before you're like read the subtitles hell no becuse for some godamn reason it was also in spanish. If they could add the English version or add english subtitles. I would love that and give this a five star.,1,positive
51,b39f547a-3482-410f-bf02-82077d076488,Love it. Easy Navigation. Save list to go back too.,5,positive
52,fb6c5408-6cb1-47c7-acfb-2d7e41c84c1e,"Stop making us watch the full Tubi ad on YouTube or I will uninstall you (and I invite others to do the same). Also, get rid of this mushmouth girl you have doing the voiceover on your ads; get someone with clear, crisp enunciation and vocal inflexion.",2,negative
53,b29b6e87-6c0f-4410-85b7-1fcac7cef4de,Really enjoy the content the app provides. A lot of older shows and movies that are hard to find are very easily accessible.,5,negative
54,80b02234-c680-48fe-9822-b2508ed98e1f,"I love Tubi! There's so much content (I'm a horror fan, but there's much more if you prefer something else), and it's free! Yes, there are commercials, but I don't find them to be too many. I will mention a couple of cons, those being that the commercials sometimes get stuck and I need to disconnect and reconnect to wifi (but other solutions might work, too, like closing and reopening Tubi), and there might be an easy fix for this, but I couldn't change the Spanish subtitles to English.",5,negative
55,dd70dd5b-d7ff-4b71-ba8b-7c8d4306dd52,"Parents beware. Easy to use, and the ads aren't nearly as bad as other services (looking at you Funimation and Crunchyroll). My one complaint is the lack of robust parental controls and content filters. There are some basic controls, but they aren't accessible from the app, and they are very general, i.e. adults, teens, older kids, younger kids. That's just not great. I'd like to be able to filter by type and severity of content as well. Other than that it is a good app, and yes, it is free.",4,positive
56,6abaafcc-09bd-437d-b95e-6532913c489f,"Please remove the ad for the data saver feature. As it is rather disruptive, and obstructs the subtitles. Perhaps put it in the ad segment, with the other advertisement.",3,positive
57,2de4448e-4f1a-441d-add3-118d4ab223fd,Watched first movie so far. It was really good and the subtitles were able to bee seen quite well. Not long ads either . Thanks.!,5,negative
58,c7adc12b-b6a0-438f-8590-9ec4b2039d78,"You don't even have full series of shows, and for attack on Titan episode 17band up you don't even have subtitles, nor any of the newer seasons or episodes for Many shows and anime, over all your app is a 3/10",2,negative
59,a154801e-8509-47e4-beff-391fcfde56a3,Good content... easy navigation.... like set up and look... and commercials are done right,5,negative
60,26b5193a-a5d6-4b33-a8fd-94bc3d0de638,"I changed this from 5 to 3 stars due to the dysfunctional updates on the media viewer. It messes up subtitles and captions, and in general messes up more. The update also seems to have erased where I left off in shows and movies, leaving me to find my place again. Please fix and I will fix my review.",5,negative
61,b88b8eb9-0eb1-4f5e-8019-47ee818fbd20,"Entertaining. Movies Fairly New and Older movies too which are just as entertaining and so memorable to watch and see to compare and contrast the differences and the wonder in the changes the people which starred in them had accomplished, experienced and grew and lived by throughout the times; it is a wonderful application. I am happy with Tubi.",5,positive
62,51a44710-2860-486b-b9c0-476e46fbbc38,Im glad it has closed caption it can connect to tv. I missed old movie i want to see. Some show or movie look little differently from anerican and japan look awesone . There tv and old movie have missed and watch again.,5,positive
63,bde2ba73-e0ec-45d3-aef7-4352521b7b74,I like it... Also love closed captioning too... I li e it with my projector 📽️ it's an awesome use .. mo ies were great too!!!,5,positive
64,9e415499-ea07-40fc-804d-67bb160f0255,"Wide selection of TV shows and movies that other streaming services don't have, and it's all free. Tubi thinks that they're making us a favor but no one ever likes ads. Even if they're whole selling point is that it's all free, I wish there was an option to subscribe to remove advertisements. Please let me pay you. I hate having my shows and movies interrupted, ads are not even placed cleverly, they will just play on the middle of dialog and it's annoying. But good app. Pretty accessible.",3,negative
65,90ec6fc2-6631-422e-9d2e-35f99cc838a2,For a free app this is perfect. Wide selection of movies and shows with minimal commercials. Also has a lot of nice features that are easily accessible.,5,positive
66,e2804552-7739-46ab-9a2b-95f9b756eb1a,"Enjoyed the movies. Few short quick commercials...not several like other sites....good variety too, I just don't like closed caption that won't turn off.. . It jerks with my PTSD.....HUGS2U",4,negative
67,a04af01a-7b6b-4991-a26a-c886f146b712,I like tubi and the easy navigation. Much love.,5,positive
68,afe04657-08bb-4a42-9d91-11c9a85e9ced,"Hardly saw any ads, the movie quality was exceptional and so glad it had subtitles.",5,negative
69,bd2f471f-8caa-4be5-9fbf-f2824cdb2e75,Doesn't apply caption settings.,3,negative
70,eaa29468-8e05-4f18-8fba-0a071d716663,There are numerous reasons I like this service but #1 is the large closed captioning feature.,5,positive
71,9eec0a85-08d9-48cd-8e9f-bf7773617b0f,Someone please tell me how to get the closed captioning off I like to watch it without that on. I had to delete the app and reinstall it and now for some reason closed captioning it's on,5,negative
72,f4ac3e54-1fbc-43c7-9c94-04b652d69a94,I'm new to Tubi....but so far I'm loving it! Especially when I get to watch anime in english (I am easily distracted so having to watch english subtitles isn't an option for me lol 🙃),5,positive
73,96279297-72fb-4306-a075-b988d43994a2,Great viewing n contrast,3,positive
74,79f539ea-c45c-47c8-b377-bd6bed36b935,My wife is deaf wish there was more movies with close captions. Needs more for the deaf..,5,positive
75,05caaa4c-bf79-4195-87cf-d81f22901cae,Couldn't turn off closed captioning,2,negative
76,275378b7-84e5-4bb4-92b6-335ee0f8da47,"I'm glad to see the one movie I'm in, is accessible to me, & my disadvantaged fans.",5,positive
77,6b73e58b-cf34-4176-a763-d032581484a8,Would have given it 5 star but I found out that you can't watch a anime originally with Japanese dialog but turn on a setting so the dialog is English and only turn on English subtitles,3,negative
78,85ea9912-0c15-4137-9335-846e00f31b33,"Great selection of slightly older movies. Not as many ads which is amazing. Only problem I have is that I'd wish it was a bit more speedy with navigation. It comes off as a bit slow sometimes, but despite that this is probably one of the best streaming services",4,negative
79,06bfa458-fe0e-45b9-91e2-4a01bfa34a94,"Tubi, you are too groovy for words. Thank you for making all of my favorite films so accessible!",5,positive
80,9b429cab-6778-4f2c-aeeb-52f0920e8040,Just getting started will let you know okay so far I loved it I'm just coming out the hospital and it's the only app I've been watching so it does me the gesture,4,positive
81,141b6f04-50d5-4124-b753-7d815e9b5bc5,I've been watching movies on here lately and I must say they have been really good. Yes there are several commercial breaks thus they don't last long. This app is great so far. The visual is good the audio is good so far as well. There's a caption option just in case you need it.,5,positive
82,7e6a280e-8be8-4571-bd59-e9b02b1e9cbf,"I am 58 years old, I am on physical total disability and I have mental disability, every single time I want to watch anything on to be it gives me a new code that I have to enter and I keep on forgetting how to enter the code and find the movies that I want and I don't feel like going through entering a code every single time I want to watch the show! It's easier to use Pluto! It stays the same all the time and you never have to enter anything! And if you have peacock enter email once ever!",1,negative
83,f3cb0a0c-c034-4f26-8065-5571e76cae1e,I enjoyed tubi up until today my movie of choice was poetic justice the subtitles had racial slurs in them do better tubi and be more respectful to others cultures,1,negative
84,f69c3e84-37fe-443d-9deb-6e55c7f754cd,"Greatest ever, easy navigation, lots of choices",5,positive
85,cc722810-17a3-4613-8431-bcd9c712cb96,Large movie and TV show selection from New to Old! Very few ads and have had little to no issues! Also easy navigation and search options! Our whole family loves Tubi!,5,positive
86,e8fe1587-f07e-435f-8c36-f321763bbec0,"Watching movies has come along way & Tubi is leading the pack. They give us free semi new to semi old movies & offers much of the classics too! With limited ads, they have a whopping selection of contents. Due to their partnership with Yahoo, Hulu & movies and television shows from nearly every major Hollywood studio. 3 caveats, closed caption needs a larger font for laptops. Current font still small. 2nd, their volume control is glitchy. 3rd, when ads come on, screen hangs there and does nothing. You have to press back and re-press play again. It can be annoying when it happens 3-5x watching a movie.",4,negative
87,79f8bfa7-6e3f-4a40-a05a-466084a3a161,Thank you Tubi. I am on a permanent disability income. I am grateful for your app. I couldn't afford normal television rates so I would listen to local radio for entertainment. Now I have your app. Which is a wonderful app...that is zero dollars to watch all your exceptional programs. Thanks again for the services.,5,positive
88,1e17ad04-9a29-4cdb-9800-52c2d72a39d0,How to turn off the Godamn closed caption!??? When u figure it out I'll reinstall it. Until then Adios!,1,negative
89,b1837be4-599c-4422-abf6-74666d8d4c11,App is amazing. But i think it would be better if you could change the subtitles to another language. Plus more international movies from Europe Like Italy or Russia,5,positive
90,d537e2a0-117d-463a-b86e-1ba49a06bac7,"Watched my first movie. I like the selection of movies. It has everything I like. I have no complaints as of yet. Will update review as time goes on. Tubi is a must try app. Update, on some movies you're unable to go straight to the movie full screen and the closed caption at the bottom of the screen ruins it for me. Otherwise it's still a great app.",5,negative
91,922afa7f-a9c2-40fc-b744-abd30d9b9d02,Over all good...but if you will add offline download option + subtitles in all videos than i will rate it as 5 star. Thanks.,3,negative
92,a7efa055-96b8-4b12-8781-966b3d301966,"My only question is, ""why do subtitles appear? Even on English movies?"" Very happy with Tubi.",5,positive
93,17bba63b-6e6f-41ba-825c-c12bd1fcbdcc,"cool!... but why subtitles font so small? cant nearly read subtitles! 3 stars, fix fonts and will give 4 stars. BIGGER SUBTITLES, PLEASE ;-D",4,negative
94,22d541db-12ca-4208-a2fe-b30ed0dec7ea,Needs to have closed caption on older movies.,4,negative
95,02b2a01a-de0f-495f-bb50-12d4a0ae4915,"I like everything except that almost all of the animes don't have English subtitles and that's not the worse part of it, is that almost every single anime shows is just pure Japanese and i can't enjoy it. so pls have more animes with other languages like English or that the animes themselves have actual dubbes/languages that aren't just Japanese words so pls change that feature thx",3,negative
96,f7e0fe9b-f00c-4ce8-9b23-489838c865af,Even with commercials the picture quality and subtitles are well done.,4,negative
97,274f0c8f-4995-4213-a4c3-ee8575e6fc66,I only downloaded this to watch anime but very disappointed to find out all the anime is in Japanese I don't mind reading subtitles but my eyes start to when reading the subtitles I prefer it to be in English,2,positive
98,d9de3685-488e-4a6f-beb9-9a8c2ca488e9,Why it doesn't have Arabic subtitles or even any subtitles... I HOPE u provide it .. will be much better,4,negative
99,9bb5fa64-da8a-431a-bf25-3470bbe98a17,"Yooo, seriously better than Hulu and Netflix combined, I'd pay every month for this if they asked for it! App navigation is smooth as butter, no glitches yet that I've found, selection is vast And tremendous, do yourself a huge favor and replace all your other streaming apps with Tubi, there's no way you're not pleased",5,negative
100,e79a961c-4256-4785-929b-3ffe8a91bca6,Disability good servive thankyou stay safe,5,positive
101,cbbf0c24-6f4e-48df-b844-8c6ff2ddfe3d,It has a variety of shows that I like to watch.. Some of them are foreign films so I'm still able to Understand it as I utilize the close caption option.,4,positive
102,611fd9dc-5ced-4e26-a8c5-501a48a097f7,"I love y'all so much, I really do. 🥰 captioned content AND you can rate it?? (hey, some of us have bad memories...) plus, you can always find something you used to love but haven't been able to find in YEARS (decades, even!) ❤️ thanks for existing. life is tough and y'all make it a bit better. which is a lot. *ONE* SUGGESTION: maybe caption the trailers if it's not too much hassle? 🙏🏻 thanks again!",5,positive
103,0127a878-0739-4c72-a9d7-a7555123b776,The app itself is great! Has a plethora of free movies and tv shows. The ads are minimal and thats always a plus. My only issue is why have a movie that is in another language and no subtitles. I attempted to watch Apocalypto with my husband as he has never seen it and no subtitles and no option for them. I need subtitles to watch it as I only speak and understand english. Why offer a movie that requires subtitles if you cannot provide them? Very disappointing. If this ever changes I rate 5 🌟,4,negative
104,f2c4e45e-6340-459d-9aec-a4a043831f66,Great. It one of the best . Thank you all so much. This can do a family with little or no money wonders. I wish the rest of corporate American could the same. It takes something so small to make N Impact so big in our life. I hope that you can spread this all over America to show how when a person with nothing that has been evicted that has a disability and no income can be so happy because tubi entertain me on the nights when my feet and legs wouldn't let me . .Michael Dunlap,5,positive
105,02116714-0b81-467b-ac92-1a21d4326147,Love it very good quality..subtitles..sometimes takes awhile to load..but when I works (internet slow) it is very nice....am rating it again as my ph got stolen and I got a new one..am on data..it even has a data saver..lobve vthis movie tv app....and here I am..again...I love tubi..no buffering problems...great movies.😁 I got tubi on my ph but I cannot get it on my computer..how do I get it on my computer as well?,5,positive
106,81e69eb7-f9e7-4de7-8db4-336ff235ccc2,"l got lucky, trying Tubi blind. I am blown away by the variety of tv genres, movies from way back in the days to 2021, ( stuff I couldn't believe I was seeing again) and animation that brought back great memories, such as Archie's Weird Mysteries and Inspector Gadget, and it was finding gold, discovering COLUMBO series. I would keep Tubi permanently installed if VEGGIE TALES would suddenly appear.",5,positive
107,2961886a-db90-4327-8c30-732f0651e950,I love it I watch Bernie Mac up here I'm so sad that he died but you know people die and people live I wish that the anime though what was more like English you know because I can't understand Japanese I know I could put on subtitles but I'm a kid I don't like to read,5,positive
108,594db4de-87fc-40dd-b156-3079f54facdf,So far do good but for closed Caption.,5,positive
109,10861666-db53-4fa2-b9bd-197af4115d6f,"Very pleased with the choices of movies and shows available. I've found some of my favorite movies on here and can't wait to rewatch them. Only thing I wish for is more English dubbed animes, 😇 there's a huge selection but most have subtitles. I'm a huge anime fan but either way I'm very glad I found this app.",4,positive
110,077ff575-ae19-42d1-9084-d6bb7480be97,"Interesting alternative viewing. Fantastically raw current documentaries, regarding the failures of corruption in geopolitics and our blind consumerism. Some shockingly bad movies, with hidden gems- understated movies that never hit main stream like typical Hollywood block busters. Refreshing not giving my personal credit card info on sign up. Could be the main stream Netflix. It's free for now. Enjoy it while you can! :)",5,negative
111,7893f475-53f8-4e6d-939e-5995f63872cf,"Has everything a person would want to watch. This is the only App I use for TV , movies,shows with seasons . Best App out that I am aware of and highly recommend TUBI over other Apps . Navigation is easy to use, if you log in you can then get recommended shows that are similar to what you currently watch not just a ""recommended for you "" based on what you watch and then bugs bunny shows up but your watching Sherlock Holmes.",5,negative
112,8164b0ba-f36b-4686-a413-9ddaa52af98f,"I usually love this app, but the timing on the subtitles for some of the foreign titles is so off it makes the shows unwatchable.",3,positive
113,ddd5966f-9408-4b4a-84ce-e66029ec5459,Why don't you add subtitles to multiple languages Like Arabic.,1,negative
114,7d4ac2a3-68bc-40d1-a4e0-3346ef24040c,I like the app a lot but. . . I wish they had more popular shows and more opions and I want to turn off auto play also I want to have some of the shows in English I don't just want subtitles,4,negative
115,95f9cca8-b30e-4ee1-aaf5-9adf11520db2,"Wonderful ap, easy navigation, excellent Selection of anything you want. I am very Pleased with Tubi, Thank-you, Mr. TOM",5,positive
116,08a6b519-60e2-42fc-a106-ef6bd9031b77,I would have given it five stars if they could change the language like on the anime everything's Japanese or Chinese or Spanish wish you could change it to American instead of just having closed caption to where you can hear the people speak American instead of Chinese or Japanese or Spanish I hate that they don't do that I don't mind the ads I don't mind anything else it's just when you can't understand the language and there's all these shows you want to watch it just ruins the fun of it,1,negative
117,392cdccb-e459-4a28-b25a-db9c9dbc9d60,"Great movies bad app. Buggy. When subtitles are on and you rewind while casting, the subtitles disappear and can't be added again unless you restart the app",2,negative
118,31a7d1e6-f8ba-40d0-ae57-77bffde75002,Were is the closed caption,5,positive
119,f5a7a27a-18c8-4df2-8f20-f63a0ec71a59,"Donna mccay am deaf,I love my parents ♥ and two my sisters ❤❤❤❤ 🤟🤟🤟🤟 too.i like good movie yeah",5,positive
120,a947265b-889b-4216-b7d3-04bcbe11fdeb,Very comprehensive selection of movies and shows. And I appreciate the subtitles on the Foreign films. But mostly i like the crisp video quality.,5,positive
121,f1235a86-083e-4245-87ef-bfac8a919c0a,"I like it better now that the closed caption is in larger print. There are different genres of movies, tv shows and documentaries.",5,positive
122,c709f12d-78b1-4540-9648-de76b30c289a,أدعو العرب بإلغاء التطبيق حتى يعملون الترجمة العربية للتطبيق Add more subtitles like : Arabic. French....,1,positive
123,c3737891-e36d-4c57-918a-ae327fafb600,"Like many of the shows and movies, short ads but recently the captions have become insanely tiny! I have made them larger before but now they can't get larger and it's so uncomfortable to read. I am hearing impaired and captions help a lot but at the extremely small size it's barely readable.",4,negative
124,d29f6949-e8d2-4436-bcad-e3d954aad517,Its great for old movies but i couldn't find new movies there+ it has a lot of movies but it hasn't famous series like friends ir HIMYM and other problem is i can't add another language for caption,4,positive
125,46bb0d22-67e0-4483-a7ef-ddcd491c8c9e,It's free ime on a disability pension so cant afford pay tv.it has got good variety. Love it thanks tubi,5,positive
126,78de6f28-b8e0-42cb-afa5-4b1d479f9aec,It's free and simple. I jumped for Joy when I found Super Sentai.. some of the content like anime and certain movies may not be in English and will contain subtitles but other than that it's great,5,positive
127,0926973a-6e46-43cf-97dd-720ce5733df8,Love watching old and new stuff!! Updated as of 12/01/2021 I continue to enjoy Tubi more than anything else out there! Great selection and holds my films for me indefinitely until I delete them! Easy to use and with my hearing aids 99% of films have closed captioning!!,5,positive
128,d29c1a7f-87d8-47e6-9dd2-9588443b54f0,"Tubi is my favorite streaming app. Movie and TV show selection has a lot of variety and new movies and shows are added regularly. Captioning exists for much of the content, which I really appreciate. The app is very stable - doesn't crash or cache, resolution and sound quality are also good, and consistent from selection to selection. I don't mind the commercials, they are short and most don't repeat too often. I love the countdown timer that shows how long until the content resumes.",5,negative
129,8beabf5a-f828-457f-a147-2a117e3daf15,Like the variety and subtitles provided for English only speakers!,5,positive
130,3b5eb4d0-2644-46b6-981f-e83188c31644,"Love it! Theirs so many classics on here, which I love. But theirs also so many movies that I've never heard of. Movies that aren't accessible on the other popular movie platforms. Horror movie section would have to be my favorite.",5,positive
131,7702d7f8-e3e3-41da-bd88-66be9b8a3686,"Clear rating, short description of content and subtitles when available",3,negative
132,0c6567e7-0385-401a-a342-996918ec8d1c,Expansive amount of Excellent titles to select from. Ads are reasonable for cost-free app. Navigation is simple and straightforward.,5,positive
133,42a68237-c330-4c75-b3d4-e37d7dac6dd4,"I love this app I can watch so many things for free and it's really easy to use I only have one problem I like the anime bleach but it's not all subtitled so I can't watch it any more, I hope you can put more subtitles for more episodes please. Sill 5 stars :)",5,positive
134,62715408-1ab9-4f06-9ea4-5e929a201974,Being visually impaired i like the fact that shows are clear and sound is great!,5,positive
